,S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_VOLUME
358,000300.SH,20110628,3040.183,3046.797,3013.996,3041.734,55766254.0
359,000300.SH,20110629,3039.047,3043.815,2999.953,3000.169,53476848.0
360,000300.SH,20110630,3003.23,3058.625,3003.23,3044.089,62502549.0
361,000300.SH,20110701,3052.12,3071.206,3034.072,3049.745,56766653.0
362,000300.SH,20110704,3064.935,3124.582,3064.935,3121.98,80464031.0
363,000300.SH,20110705,3122.899,3128.529,3105.086,3122.5,67763335.0
364,000300.SH,20110706,3116.121,3116.121,3084.834,3113.712,61555807.0
365,000300.SH,20110707,3123.29,3140.102,3101.096,3101.68,71810360.0
366,000300.SH,20110708,3105.486,3124.386,3093.374,3109.183,51282593.0
367,000300.SH,20110711,3097.874,3120.998,3086.263,3113.206,47920660.0
368,000300.SH,20110712,3089.136,3090.097,3054.8,3056.905,57107984.0
369,000300.SH,20110713,3060.42,3108.497,3060.42,3106.247,54114367.0
370,000300.SH,20110714,3112.587,3126.153,3092.473,3115.745,60314935.0
371,000300.SH,20110715,3105.497,3130.775,3097.336,3128.889,61550322.0
372,000300.SH,20110718,3131.803,3137.922,3113.667,3122.6,60691311.0
373,000300.SH,20110719,3108.472,3109.916,3088.377,3095.125,53388709.0
374,000300.SH,20110720,3113.705,3119.543,3071.85,3091.567,44118331.0
375,000300.SH,20110721,3092.271,3099.278,3058.255,3059.139,44084691.0
376,000300.SH,20110722,3066.192,3083.191,3059.598,3067.985,37257255.0
377,000300.SH,20110725,3050.897,3050.897,2958.878,2968.289,67180996.0
378,000300.SH,20110726,2965.721,2980.857,2957.61,2977.766,43515457.0
379,000300.SH,20110727,2961.576,3002.691,2951.516,3000.052,48385612.0
380,000300.SH,20110728,2973.642,2984.375,2956.71,2981.002,48138984.0
381,000300.SH,20110729,2981.021,2995.974,2948.076,2972.079,46298253.0
382,000300.SH,20110801,2969.106,2991.051,2958.832,2977.721,33886949.0
383,000300.SH,20110802,2958.85,2958.85,2919.014,2956.383,38978357.0
384,000300.SH,20110803,2930.193,2969.132,2927.096,2954.87,38668362.0
385,000300.SH,20110804,2962.913,2983.012,2951.838,2960.309,32985719.0
386,000300.SH,20110805,2881.737,2916.41,2868.157,2897.417,49316854.0
387,000300.SH,20110808,2864.514,2888.769,2747.967,2793.897,71517766.0
388,000300.SH,20110809,2720.953,2812.769,2697.062,2798.19,69842676.0
389,000300.SH,20110810,2845.352,2858.553,2820.123,2824.12,58659312.0
390,000300.SH,20110811,2779.715,2867.311,2777.761,2866.924,58997689.0
391,000300.SH,20110812,2881.554,2894.224,2868.871,2875.365,57197406.0
392,000300.SH,20110815,2883.174,2917.883,2870.19,2917.883,59875476.0
393,000300.SH,20110816,2920.829,2932.14,2888.334,2897.581,50962681.0
394,000300.SH,20110817,2893.849,2910.835,2881.631,2886.013,39178179.0
395,000300.SH,20110818,2887.103,2889.997,2832.269,2834.254,40768883.0
396,000300.SH,20110819,2789.346,2814.099,2782.556,2807.664,43259650.0
397,000300.SH,20110822,2809.329,2829.687,2768.418,2777.787,34209685.0
398,000300.SH,20110823,2788.699,2821.003,2777.287,2821.003,32620514.0
399,000300.SH,20110824,2834.577,2845.47,2804.818,2810.016,35301565.0
400,000300.SH,20110825,2818.701,2904.438,2815.912,2903.837,72216845.0
401,000300.SH,20110826,2889.382,2907.398,2876.828,2901.216,45604102.0
402,000300.SH,20110829,2875.784,2875.784,2847.476,2852.809,44267850.0
403,000300.SH,20110830,2875.144,2901.733,2838.33,2841.74,43137872.0
404,000300.SH,20110831,2843.993,2855.305,2823.77,2846.776,32107899.0
405,000300.SH,20110901,2852.386,2869.249,2825.956,2834.535,30118702.0
406,000300.SH,20110902,2828.839,2836.624,2790.769,2803.854,29317116.0
407,000300.SH,20110905,2780.834,2780.834,2743.383,2743.817,32005660.0
408,000300.SH,20110906,2727.749,2745.36,2711.071,2723.303,29713982.0
409,000300.SH,20110907,2738.789,2779.205,2730.055,2779.09,33265381.0
410,000300.SH,20110908,2788.832,2789.112,2755.799,2756.105,26838735.0
411,000300.SH,20110909,2770.153,2796.352,2739.62,2751.095,27073503.0
412,000300.SH,20110913,2712.443,2726.185,2698.66,2720.283,26713764.0
413,000300.SH,20110914,2729.256,2736.905,2677.127,2733.108,30424780.0
414,000300.SH,20110915,2734.552,2754.193,2728.905,2729.051,31171925.0
415,000300.SH,20110916,2744.218,2755.889,2728.995,2733.987,27555932.0
416,000300.SH,20110919,2718.318,2718.318,2678.795,2679.27,29090941.0
417,000300.SH,20110920,2675.043,2702.28,2664.1,2689.845,25598681.0
418,000300.SH,20110921,2691.701,2778.353,2677.349,2771.011,56194171.0
419,000300.SH,20110922,2745.146,2754.917,2684.94,2685.688,47102660.0
420,000300.SH,20110923,2644.294,2681.227,2631.425,2669.478,42592224.0
421,000300.SH,20110926,2645.245,2679.56,2603.108,2610.919,39175124.0
422,000300.SH,20110927,2634.925,2652.56,2613.423,2637.879,35021974.0
423,000300.SH,20110928,2654.83,2660.099,2602.63,2610.59,34169555.0
424,000300.SH,20110929,2593.559,2615.144,2577.286,2588.185,37093593.0
425,000300.SH,20110930,2595.582,2607.566,2572.193,2581.351,32050822.0
426,000300.SH,20111010,2588.349,2595.324,2552.284,2557.082,28325122.0
427,000300.SH,20111011,2625.163,2635.694,2526.649,2551.994,45029848.0
428,000300.SH,20111012,2537.398,2647.015,2523.344,2644.758,65945680.0
429,000300.SH,20111013,2636.863,2672.91,2629.405,2662.601,60426201.0
430,000300.SH,20111014,2655.358,2665.443,2629.879,2653.782,38336948.0
431,000300.SH,20111017,2658.947,2687.102,2653.384,2666.951,36158315.0
432,000300.SH,20111018,2646.841,2651.732,2589.205,2592.209,39373448.0
433,000300.SH,20111019,2599.917,2617.411,2580.663,2583.081,31116166.0
434,000300.SH,20111020,2566.603,2570.101,2500.486,2520.532,39842462.0
435,000300.SH,20111021,2522.257,2538.117,2504.693,2507.877,29843503.0
436,000300.SH,20111024,2517.059,2581.125,2501.956,2576.669,46345801.0
437,000300.SH,20111025,2572.708,2633.968,2560.047,2625.425,57967375.0
438,000300.SH,20111026,2613.272,2679.658,2611.012,2651.652,73098240.0
439,000300.SH,20111027,2658.428,2672.84,2647.296,2657.478,48820391.0
440,000300.SH,20111028,2694.542,2729.139,2689.376,2709.017,71643105.0
441,000300.SH,20111031,2704.535,2709.317,2680.992,2695.307,50407112.0
442,000300.SH,20111101,2672.508,2726.088,2669.05,2697.534,55206651.0
443,000300.SH,20111102,2658.547,2742.938,2653.722,2742.39,64361584.0
444,000300.SH,20111103,2752.627,2781.039,2743.196,2744.301,84820760.0
445,000300.SH,20111104,2770.572,2781.99,2748.978,2763.746,61958218.0
446,000300.SH,20111107,2750.991,2769.296,2733.168,2736.248,45375056.0
447,000300.SH,20111108,2745.059,2756.091,2723.693,2727.71,47884252.0
448,000300.SH,20111109,2739.154,2755.811,2710.054,2751.654,46877960.0
449,000300.SH,20111110,2720.836,2729.572,2698.306,2699.588,51173702.0
450,000300.SH,20111111,2705.243,2713.914,2685.101,2695.002,36636696.0
451,000300.SH,20111114,2717.544,2751.88,2714.862,2750.195,46390943.0
452,000300.SH,20111115,2746.773,2754.001,2732.913,2744.68,41759864.0
453,000300.SH,20111116,2745.858,2746.29,2659.148,2670.116,55949239.0
454,000300.SH,20111117,2671.953,2687.831,2660.651,2662.017,35247652.0
455,000300.SH,20111118,2643.667,2646.209,2601.179,2606.495,42414718.0
456,000300.SH,20111121,2608.556,2613.262,2587.742,2609.687,27971896.0
457,000300.SH,20111122,2592.229,2611.15,2580.781,2609.475,29069078.0
458,000300.SH,20111123,2613.291,2617.088,2578.157,2584.011,28531412.0
459,000300.SH,20111124,2565.686,2604.236,2557.695,2588.915,30319601.0
460,000300.SH,20111125,2585.137,2598.392,2563.65,2569.973,23913766.0
461,000300.SH,20111128,2578.344,2589.354,2562.493,2573.321,25666936.0
462,000300.SH,20111129,2595.086,2609.187,2580.293,2608.569,30025878.0
463,000300.SH,20111130,2600.099,2601.9,2507.184,2521.52,42352645.0
464,000300.SH,20111201,2596.153,2630.664,2577.722,2583.613,63520252.0
465,000300.SH,20111202,2570.56,2575.692,2543.532,2557.311,32183703.0
466,000300.SH,20111205,2561.2,2561.2,2517.179,2521.385,32063388.0
467,000300.SH,20111206,2515.044,2525.666,2499.574,2516.341,26297581.0
468,000300.SH,20111207,2517.341,2534.529,2509.777,2528.228,23261839.0
469,000300.SH,20111208,2525.041,2549.101,2494.694,2525.001,27777744.0
470,000300.SH,20111209,2506.624,2525.162,2496.972,2503.461,24029059.0
471,000300.SH,20111212,2497.922,2502.046,2476.116,2477.692,21901249.0
472,000300.SH,20111213,2467.016,2472.656,2418.673,2421.928,35717534.0
473,000300.SH,20111214,2415.944,2433.55,2392.299,2397.48,25320109.0
474,000300.SH,20111215,2382.441,2384.473,2340.447,2340.788,36750834.0
475,000300.SH,20111216,2339.976,2390.378,2332.14,2390.129,36302339.0
476,000300.SH,20111219,2370.418,2387.89,2321.657,2384.408,37909752.0
477,000300.SH,20111220,2376.709,2412.572,2373.86,2377.073,32402327.0
478,000300.SH,20111221,2397.275,2404.775,2337.693,2339.108,31209525.0
479,000300.SH,20111222,2325.27,2358.468,2294.607,2341.335,36683858.0
480,000300.SH,20111223,2337.382,2382.709,2331.958,2359.159,33161904.0
481,000300.SH,20111226,2345.555,2369.818,2334.794,2335.702,28224087.0
482,000300.SH,20111227,2332.826,2346.384,2302.411,2305.035,29277314.0
483,000300.SH,20111228,2295.866,2309.645,2267.114,2307.928,32882020.0
484,000300.SH,20111229,2297.288,2323.488,2293.872,2311.361,30887700.0
485,000300.SH,20111230,2318.673,2349.029,2318.673,2345.742,35865243.0
486,000300.SH,20120104,2361.499,2365.988,2298.298,2298.753,34344567.0
487,000300.SH,20120105,2290.78,2316.657,2272.153,2276.385,43016480.0
488,000300.SH,20120106,2274.352,2291.885,2254.567,2290.601,35198992.0
489,000300.SH,20120109,2291.182,2368.889,2271.717,2368.57,54727341.0
490,000300.SH,20120110,2365.768,2449.955,2361.281,2447.349,81154989.0
491,000300.SH,20120111,2444.757,2453.146,2423.322,2435.608,58705674.0
492,000300.SH,20120112,2426.82,2464.378,2423.321,2435.219,47121275.0
493,000300.SH,20120113,2438.405,2445.787,2374.545,2394.334,45513997.0
494,000300.SH,20120116,2376.953,2394.498,2345.633,2345.649,30527145.0
495,000300.SH,20120117,2347.568,2462.429,2329.248,2460.601,64205648.0
496,000300.SH,20120118,2464.92,2485.498,2414.527,2422.189,63892358.0
497,000300.SH,20120119,2423.857,2480.206,2414.985,2468.35,55615726.0
498,000300.SH,20120120,2476.73,2510.34,2462.594,2504.086,54529783.0
499,000300.SH,20120130,2508.877,2508.877,2460.396,2460.72,43517148.0
500,000300.SH,20120131,2462.338,2472.839,2447.768,2464.26,30701501.0
501,000300.SH,20120201,2458.233,2481.664,2423.45,2428.994,35015374.0
502,000300.SH,20120202,2437.47,2486.238,2429.709,2486.238,42066985.0
503,000300.SH,20120203,2478.336,2514.645,2470.28,2506.09,49949240.0
504,000300.SH,20120206,2511.172,2520.758,2488.709,2504.322,45079905.0
505,000300.SH,20120207,2489.032,2489.032,2441.698,2457.954,39679164.0
506,000300.SH,20120208,2456.422,2534.162,2450.999,2528.236,56186456.0
507,000300.SH,20120209,2525.589,2546.025,2513.131,2529.231,59299751.0
508,000300.SH,20120210,2521.676,2560.027,2521.155,2533.624,61575877.0
509,000300.SH,20120213,2504.41,2553.446,2496.305,2531.981,51913973.0
510,000300.SH,20120214,2528.967,2533.264,2506.537,2522.107,40430101.0
511,000300.SH,20120215,2515.829,2562.071,2511.289,2549.607,58090370.0
512,000300.SH,20120216,2544.641,2559.345,2519.043,2536.074,54395431.0
513,000300.SH,20120217,2551.815,2558.345,2522.856,2537.086,38994716.0
514,000300.SH,20120220,2571.907,2574.746,2539.904,2540.706,56153329.0
515,000300.SH,20120221,2544.835,2562.909,2520.786,2562.453,47894808.0
516,000300.SH,20120222,2564.315,2598.863,2560.343,2597.476,76376656.0
517,000300.SH,20120223,2595.779,2614.537,2590.518,2606.256,70377126.0
518,000300.SH,20120224,2607.339,2648.017,2602.776,2648.017,85999708.0
519,000300.SH,20120227,2658.121,2693.843,2656.573,2656.573,101514034.0
520,000300.SH,20120228,2652.342,2671.833,2641.459,2662.463,77592536.0
521,000300.SH,20120229,2655.858,2666.647,2631.784,2634.143,59120206.0
522,000300.SH,20120301,2622.737,2647.785,2621.858,2633.345,42148441.0
523,000300.SH,20120302,2637.961,2679.934,2637.961,2679.934,64122034.0
524,000300.SH,20120305,2687.74,2694.612,2660.955,2662.698,71395458.0
525,000300.SH,20120306,2654.799,2657.963,2615.6,2621.052,62447148.0
526,000300.SH,20120307,2596.479,2628.585,2594.128,2603.005,56948733.0
527,000300.SH,20120308,2612.403,2645.953,2612.403,2635.791,57549413.0
528,000300.SH,20120309,2644.1,2664.414,2631.406,2664.302,55258921.0
529,000300.SH,20120312,2663.243,2666.432,2636.423,2654.402,62327216.0
530,000300.SH,20120313,2653.681,2681.334,2649.169,2681.073,58404469.0
531,000300.SH,20120314,2694.475,2705.754,2595.342,2605.106,108426540.0
532,000300.SH,20120315,2602.661,2618.252,2575.437,2585.546,72565960.0
533,000300.SH,20120316,2591.8,2624.316,2577.245,2623.52,58091259.0
534,000300.SH,20120319,2617.662,2631.045,2598.63,2630.013,57646625.0
535,000300.SH,20120320,2622.66,2622.66,2584.024,2584.445,58114065.0
536,000300.SH,20120321,2597.375,2613.269,2569.075,2587.793,58002544.0
537,000300.SH,20120322,2586.938,2599.244,2570.446,2583.747,44926777.0
538,000300.SH,20120323,2575.327,2578.825,2544.525,2552.94,43329256.0
539,000300.SH,20120326,2551.425,2562.929,2540.696,2555.442,31816211.0
540,000300.SH,20120327,2565.551,2571.899,2544.373,2547.143,35944604.0
541,000300.SH,20120328,2538.458,2540.417,2471.034,2474.9,50005790.0
542,000300.SH,20120329,2463.688,2476.478,2429.732,2443.122,46131304.0
543,000300.SH,20120330,2447.939,2461.977,2438.488,2454.899,37027086.0
544,000300.SH,20120405,2449.208,2517.386,2441.269,2512.832,54331687.0
545,000300.SH,20120406,2509.445,2525.534,2502.703,2519.83,42368576.0
546,000300.SH,20120409,2510.533,2518.378,2491.592,2495.146,35370986.0
547,000300.SH,20120410,2490.283,2519.812,2459.348,2519.788,41335905.0
548,000300.SH,20120411,2494.517,2541.126,2489.325,2520.036,42510310.0
549,000300.SH,20120412,2522.828,2570.842,2516.568,2570.436,56488409.0
550,000300.SH,20120413,2575.052,2593.788,2570.035,2580.454,53092643.0
551,000300.SH,20120416,2564.231,2586.198,2559.781,2574.044,40839700.0
552,000300.SH,20120417,2572.364,2578.76,2541.535,2541.883,37815467.0
553,000300.SH,20120418,2550.905,2602.106,2545.996,2599.908,58688408.0
554,000300.SH,20120419,2598.329,2606.86,2585.301,2596.056,46448109.0
555,000300.SH,20120420,2591.51,2627.375,2589.351,2626.839,61446379.0
556,000300.SH,20120423,2624.751,2632.092,2599.112,2606.038,58664938.0
557,000300.SH,20120424,2594.801,2640.295,2559.464,2604.866,71139558.0
558,000300.SH,20120425,2598.228,2631.438,2593.327,2625.99,62468053.0
559,000300.SH,20120426,2632.718,2643.768,2617.089,2631.487,58965667.0
560,000300.SH,20120427,2630.549,2637.918,2623.598,2626.157,48233586.0
561,000300.SH,20120502,2660.673,2697.949,2643.527,2683.487,80148654.0
562,000300.SH,20120503,2679.517,2693.88,2675.811,2691.518,59361090.0
563,000300.SH,20120504,2689.624,2716.033,2677.14,2715.879,63218086.0
564,000300.SH,20120507,2699.447,2717.778,2694.321,2717.778,68547314.0
565,000300.SH,20120508,2717.408,2717.825,2683.562,2709.116,63110840.0
566,000300.SH,20120509,2685.187,2685.187,2655.322,2657.514,58400283.0
567,000300.SH,20120510,2657.87,2667.675,2649.38,2657.214,46962576.0
568,000300.SH,20120511,2652.313,2666.566,2636.523,2636.917,41006143.0
569,000300.SH,20120514,2653.806,2656.284,2613.349,2615.534,52082484.0
570,000300.SH,20120515,2597.644,2618.175,2591.598,2617.374,45767271.0
571,000300.SH,20120516,2610.161,2612.625,2574.082,2574.647,43280274.0
572,000300.SH,20120517,2577.961,2619.589,2571.201,2613.942,43728389.0
573,000300.SH,20120518,2595.547,2603.191,2567.302,2573.976,43422124.0
574,000300.SH,20120521,2572.369,2604.219,2563.973,2587.231,38602090.0
575,000300.SH,20120522,2598.167,2627.602,2597.603,2627.525,42773529.0
576,000300.SH,20120523,2621.786,2635.78,2598.29,2616.869,43719531.0
577,000300.SH,20120524,2613.095,2630.414,2588.209,2595.26,42844066.0
578,000300.SH,20120525,2595.261,2602.17,2565.647,2573.103,39273004.0
579,000300.SH,20120528,2562.596,2614.849,2545.336,2614.689,56339275.0
580,000300.SH,20120529,2615.145,2658.255,2612.564,2650.854,72135637.0
581,000300.SH,20120530,2646.37,2655.163,2636.518,2642.258,51855436.0
582,000300.SH,20120531,2623.158,2645.591,2617.228,2632.042,44107469.0
583,000300.SH,20120601,2633.601,2653.857,2623.289,2632.998,44191056.0
584,000300.SH,20120604,2598.733,2608.316,2558.92,2559.026,52478502.0
585,000300.SH,20120605,2565.186,2573.887,2548.76,2558.842,37779910.0
586,000300.SH,20120606,2564.226,2573.739,2547.334,2557.401,33857694.0
587,000300.SH,20120607,2579.425,2584.039,2536.258,2542.184,34841186.0
588,000300.SH,20120608,2558.843,2559.128,2520.409,2524.329,43856426.0
589,000300.SH,20120611,2529.599,2565.429,2523.774,2558.265,40098260.0
590,000300.SH,20120612,2543.765,2553.915,2529.951,2540.178,37936676.0
591,000300.SH,20120613,2546.791,2581.115,2539.632,2580.636,45014568.0
592,000300.SH,20120614,2573.329,2584.709,2558.565,2560.421,40247934.0
593,000300.SH,20120615,2565.189,2580.17,2538.572,2568.054,42786078.0
594,000300.SH,20120618,2576.629,2593.218,2572.987,2581.212,35693628.0
595,000300.SH,20120619,2577.362,2577.362,2556.103,2558.621,32700553.0
596,000300.SH,20120620,2563.643,2570.663,2549.438,2552.611,29850639.0
597,000300.SH,20120621,2547.048,2547.048,2502.419,2512.185,35396732.0
598,000300.SH,20120625,2501.163,2501.163,2455.008,2456.518,40106735.0
599,000300.SH,20120626,2442.562,2465.12,2434.64,2454.915,31734008.0
600,000300.SH,20120627,2452.666,2470.762,2444.343,2447.195,30007553.0
601,000300.SH,20120628,2451.664,2459.189,2425.24,2425.729,30543113.0
602,000300.SH,20120629,2418.862,2462.815,2417.486,2461.612,37994941.0
603,000300.SH,20120702,2473.545,2473.966,2452.986,2465.238,40510078.0
604,000300.SH,20120703,2464.85,2490.547,2457.449,2468.721,38693354.0
605,000300.SH,20120704,2474.527,2481.336,2455.995,2464.919,34452142.0
606,000300.SH,20120705,2450.3,2450.3,2420.001,2430.37,34726145.0
607,000300.SH,20120706,2435.059,2477.231,2420.356,2472.614,49610605.0
608,000300.SH,20120709,2455.892,2470.205,2414.953,2416.036,49223302.0
609,000300.SH,20120710,2411.003,2426.529,2402.371,2406.706,35549984.0
610,000300.SH,20120711,2402.184,2427.795,2402.154,2425.572,37624312.0
611,000300.SH,20120712,2420.036,2460.559,2404.584,2449.181,56717691.0
612,000300.SH,20120713,2441.013,2467.99,2438.979,2450.633,36725256.0
613,000300.SH,20120716,2452.595,2452.595,2399.61,2399.731,42771870.0
614,000300.SH,20120717,2391.897,2421.929,2391.281,2414.201,33424329.0
615,000300.SH,20120718,2412.062,2420.778,2373.647,2414.335,41751788.0
616,000300.SH,20120719,2407.443,2444.057,2401.291,2424.322,46949052.0
617,000300.SH,20120720,2415.71,2423.804,2392.181,2398.455,37619754.0
618,000300.SH,20120723,2379.885,2379.885,2357.507,2365.431,32390369.0
619,000300.SH,20120724,2353.22,2392.353,2352.803,2375.992,30310079.0
620,000300.SH,20120725,2368.384,2381.043,2357.468,2360.083,24896501.0
621,000300.SH,20120726,2360.134,2374.874,2344.695,2347.488,31314094.0
622,000300.SH,20120727,2353.942,2364.984,2341.293,2349.108,31090525.0
623,000300.SH,20120730,2350.782,2367.029,2333.999,2335.793,30484851.0
624,000300.SH,20120731,2336.882,2350.071,2329.505,2332.922,32099723.0
625,000300.SH,20120801,2332.129,2371.122,2331.949,2358.651,31420848.0
626,000300.SH,20120802,2354.073,2358.559,2325.608,2334.882,31516159.0
627,000300.SH,20120803,2340.25,2354.156,2329.934,2353.737,29769785.0
628,000300.SH,20120806,2350.117,2388.363,2348.119,2385.611,41820665.0
629,000300.SH,20120807,2383.257,2390.782,2379.452,2388.873,38285489.0
630,000300.SH,20120808,2390.959,2405.183,2382.825,2389.795,37810451.0
631,000300.SH,20120809,2388.43,2412.142,2378.854,2411.7,35658951.0
632,000300.SH,20120810,2409.937,2413.423,2395.912,2399.751,34702995.0
633,000300.SH,20120813,2394.504,2394.504,2350.808,2351.931,44783546.0
634,000300.SH,20120814,2352.659,2357.847,2324.906,2357.016,39850066.0
635,000300.SH,20120815,2350.022,2350.022,2330.15,2331.615,30580176.0
636,000300.SH,20120816,2327.91,2335.397,2317.061,2319.67,25902905.0
637,000300.SH,20120817,2318.432,2322.885,2295.158,2313.476,26065717.0
638,000300.SH,20120820,2294.901,2307.406,2279.946,2301.788,27402033.0
639,000300.SH,20120821,2301.932,2327.375,2296.551,2313.703,34895100.0
640,000300.SH,20120822,2315.14,2317.373,2285.755,2295.586,31708412.0
641,000300.SH,20120823,2298.18,2311.653,2285.367,2302.199,31335342.0
642,000300.SH,20120824,2295.684,2299.298,2274.566,2275.677,31869591.0
643,000300.SH,20120827,2268.485,2268.485,2228.151,2228.204,37386191.0
644,000300.SH,20120828,2226.898,2250.6,2222.001,2238.411,33773615.0
645,000300.SH,20120829,2230.199,2240.112,2214.429,2214.814,29010648.0
646,000300.SH,20120830,2204.515,2223.195,2188.724,2211.37,35491310.0
